trade_id,trade_timestamp,trade_date,settlement_date,stock_key,issuer_key,industry_key,sector_key,exchange_key,currency_key,account_key,trader_key,broker_key,buy_sell_flag,execution_venue,order_type,quantity,price_local,gross_amount_local,commission_local,net_amount_local,fx_to_usd,gross_amount_usd,commission_usd,net_amount_usd
T202509220300061242,2025-09-22 07:01:04,2025-09-22,2025-09-24,300,9,28,8,3,2,6,46,11,S,Algo,Arrival,300,66.9272,20078.16,3.03,20075.13,1.292263,25946.26,3.92,25942.35
T202512090361061243,2025-12-09 07:07:29,2025-12-09,2025-12-11,361,305,32,9,11,8,32,46,3,B,Algo,Market,800,88.1424,70513.92,30.8,-70544.72,0.664314,46843.38,20.46,-46863.85
T202506290174061244,2025-06-29 16:45:34,2025-06-29,2025-07-01,174,140,1,1,2,1,26,35,7,B,Algo,TWAP,10000,59.8027,598027.0,214.39,-598241.39,1.0,598027.0,214.39,-598241.39
T202506090105061245,2025-06-09 23:10:11,2025-06-09,2025-06-11,105,297,11,3,11,8,10,57,12,B,Voice,Market,150000,237.7221,35658315.0,16357.36,-35674672.36,0.644798,22992410.2,10547.19,-23002957.39
T202501200179061246,2025-01-20 16:18:53,2025-01-20,2025-01-22,179,257,29,8,8,6,10,19,7,B,Algo,Limit,500,21.9227,10961.35,3.7,-10965.05,1.111905,12187.98,4.11,-12192.09
T202511190271061247,2025-11-19 15:10:03,2025-11-19,2025-11-21,271,313,28,8,6,4,2,59,11,S,DMA,Limit,200,16.1945,3238.9,1.28,3237.62,0.006539,21.18,0.01,21.17
T202411130279061248,2024-11-13 09:48:39,2024-11-13,2024-11-16,279,198,28,8,11,8,9,31,9,B,Cross,Limit,80000,87.7504,7020032.0,1871.91,-7021903.91,0.654196,4592476.85,1224.6,-4593701.45
T202407230334061249,2024-07-23 20:26:35,2024-07-23,2024-07-26,334,49,29,8,8,6,13,27,4,B,Algo,VWAP,100,26.5112,2651.12,0.8,-2651.92,1.118006,2963.97,0.89,-2964.86
T202406060349061250,2024-06-06 15:01:07,2024-06-06,2024-06-08,349,74,8,2,3,2,19,34,3,B,Algo,Limit,3000,82.3293,246987.9,77.69,-247065.59,1.278769,315840.47,99.35,-315939.82
T202509100199061251,2025-09-10 02:05:24,2025-09-10,2025-09-13,199,200,33,9,8,6,10,21,4,S,Algo,Arrival,800,64.1469,51317.52,19.74,51297.78,1.127852,57878.57,22.26,57856.3
T202502200392061252,2025-02-20 11:32:40,2025-02-20,2025-02-24,392,187,34,10,7,5,27,37,5,B,Algo,Limit,50000,47.8407,2392035.0,119.6,-2392154.6,0.727924,1741219.69,87.06,-1741306.75
T202404130358061253,2024-04-13 13:50:00,2024-04-13,2024-04-16,358,284,19,5,5,3,30,14,8,S,DMA,VWAP,1000,21.4329,21432.9,6.55,21426.35,1.085501,23265.43,7.11,23258.32
T202408110303061254,2024-08-11 17:47:18,2024-08-11,2024-08-14,303,86,21,6,11,8,15,16,1,S,DMA,Limit,100,99.7814,9978.14,2.49,9975.65,0.666934,6654.76,1.66,6653.1
T202501030184061255,2025-01-03 16:38:12,2025-01-03,2025-01-07,184,214,5,2,9,3,19,55,8,S,Algo,TWAP,500,25.0764,12538.2,3.69,12534.51,1.099263,13782.78,4.06,13778.72
T202502130280061256,2025-02-13 06:43:21,2025-02-13,2025-02-17,280,247,16,4,4,3,26,5,8,B,DMA,TWAP,300,254.8453,76453.59,10.54,-76464.13,1.05627,80755.63,11.13,-80766.77
T202511110149061257,2025-11-11 04:54:14,2025-11-11,2025-11-13,149,141,3,1,11,8,31,25,6,B,DMA,Limit,500,114.6078,57303.9,11.02,-57314.92,0.677552,38826.37,7.47,-38833.84
T202508110359061258,2025-08-11 20:10:34,2025-08-11,2025-08-14,359,290,17,5,5,3,16,48,8,B,Algo,Market,5000,126.4845,632422.5,163.86,-632586.36,1.082693,684719.41,177.41,-684896.82
T202504220273061259,2025-04-22 06:17:08,2025-04-22,2025-04-24,273,56,23,6,8,6,27,32,10,B,Cross,Arrival,200,29.3466,5869.32,1.84,-5871.16,1.148745,6742.35,2.11,-6744.47
T202508220162061260,2025-08-22 02:25:12,2025-08-22,2025-08-24,162,194,13,4,11,8,25,29,5,B,Algo,Market,1000,80.6519,80651.9,6.85,-80658.75,0.652164,52598.27,4.47,-52602.73
T202410100095061261,2024-10-10 06:09:49,2024-10-10,2024-10-14,95,109,28,8,6,4,23,36,9,B,DMA,Limit,500,42.8698,21434.9,9.87,-21444.77,0.007034,150.77,0.07,-150.84
T202403260308061262,2024-03-26 12:19:37,2024-03-26,2024-03-30,308,67,36,10,8,6,33,52,10,B,DMA,VWAP,5000,21.128,105640.0,16.71,-105656.71,1.095773,115757.46,18.31,-115775.77
T202412070287061263,2024-12-07 08:04:52,2024-12-07,2024-12-09,287,312,33,9,7,5,35,5,7,B,Algo,Limit,1500,110.734,166101.0,50.03,-166151.03,0.745322,123798.73,37.29,-123836.02
T202505020217061264,2025-05-02 05:50:04,2025-05-02,2025-05-05,217,104,22,6,4,3,22,35,12,B,Algo,Market,5000,141.2656,706328.0,93.29,-706421.29,1.073623,758329.99,100.16,-758430.14
T202405310283061265,2024-05-31 21:31:59,2024-05-31,2024-06-04,283,93,1,1,7,5,22,44,2,S,Voice,VWAP,1500,98.8564,148284.6,22.01,148262.59,0.754023,111810.0,16.6,111793.4
T202510170334061266,2025-10-17 11:33:39,2025-10-17,2025-10-21,334,49,29,8,8,6,6,1,12,S,Algo,Limit,100,30.5583,3055.83,0.65,3055.18,1.140894,3486.38,0.74,3485.64
T202505280196061267,2025-05-28 06:48:04,2025-05-28,2025-05-31,196,55,32,9,7,5,32,17,4,S,Algo,Limit,30000,167.1632,5014896.0,915.56,5013980.44,0.757057,3796562.12,693.13,3795868.99
T202411240209061268,2024-11-24 14:37:38,2024-11-24,2024-11-28,209,67,36,10,8,6,14,42,5,B,Voice,Limit,2000,188.2547,376509.4,66.29,-376575.69,1.133355,426718.81,75.13,-426793.94
T202409190239061269,2024-09-19 20:00:15,2024-09-19,2024-09-23,239,226,29,8,2,1,28,56,10,B,Algo,Limit,5000,38.0752,190376.0,26.12,-190402.12,1.0,190376.0,26.12,-190402.12
T202410310391061270,2024-10-31 04:22:54,2024-10-31,2024-11-02,391,255,16,4,4,3,9,44,7,B,Algo,Limit,800,86.8119,69449.52,23.5,-69473.02,1.123994,78060.84,26.41,-78087.26
T202507050378061271,2025-07-05 14:57:09,2025-07-05,2025-07-07,378,145,1,1,9,3,22,20,5,S,Algo,Market,1000,64.9445,64944.5,23.77,64920.73,1.092688,70964.08,25.97,70938.1
T202502180352061272,2025-02-18 23:53:17,2025-02-18,2025-02-22,352,121,34,10,9,3,13,34,3,S,Cross,Market,2000,24.7897,49579.4,23.99,49555.41,1.105509,54810.47,26.52,54783.95
T202505150319061273,2025-05-15 07:10:33,2025-05-15,2025-05-17,319,184,38,11,6,4,1,47,4,B,DMA,Limit,3000,53.7998,161399.4,41.71,-161441.11,0.006757,1090.58,0.28,-1090.86
T202504130134061274,2025-04-13 06:59:27,2025-04-13,2025-04-17,134,118,18,5,10,7,5,9,7,S,Algo,Limit,20000,86.7563,1735126.0,525.58,1734600.42,0.09671,167804.04,50.83,167753.21
T202505060061061275,2025-05-06 12:23:05,2025-05-06,2025-05-09,61,220,17,5,11,8,2,58,9,B,Algo,VWAP,10000,101.2364,1012364.0,78.36,-1012442.36,0.672338,680650.79,52.68,-680703.47
T202404170345061276,2024-04-17 23:51:55,2024-04-17,2024-04-20,345,4,18,5,8,6,25,57,12,S,Algo,Market,200,21.2898,4257.96,0.38,4257.58,1.141641,4861.06,0.43,4860.63
T202408200264061277,2024-08-20 09:34:05,2024-08-20,2024-08-22,264,185,26,7,5,3,13,40,9,S,Algo,Limit,100,40.4349,4043.49,0.59,4042.9,1.097142,4436.28,0.65,4435.64
T202401120009061278,2024-01-12 23:12:53,2024-01-12,2024-01-14,9,258,28,8,7,5,28,50,2,B,Cross,Limit,1000,9.6051,9605.1,1.08,-9606.18,0.732143,7032.31,0.79,-7033.1
T202408160023061279,2024-08-16 19:02:52,2024-08-16,2024-08-19,23,245,18,5,11,8,22,26,6,S,Voice,TWAP,800,109.8039,87843.12,16.93,87826.19,0.665035,58418.75,11.26,58407.49
T202512300004061280,2025-12-30 14:27:26,2025-12-30,2026-01-02,4,192,19,5,7,5,21,18,3,S,Cross,Limit,5000,22.0918,110459.0,23.98,110435.02,0.720484,79583.94,17.28,79566.66
T202403020191061281,2024-03-02 13:51:31,2024-03-02,2024-03-05,191,62,12,3,3,2,30,40,8,B,Algo,VWAP,20000,93.948,1878960.0,564.4,-1879524.4,1.30206,2446518.66,734.88,-2447253.54
T202402290052061282,2024-02-29 18:34:29,2024-02-29,2024-03-03,52,257,29,8,8,6,34,5,3,B,Voice,Market,100,125.6356,12563.56,1.37,-12564.93,1.101352,13836.9,1.51,-13838.41
T202406050001061283,2024-06-05 07:48:29,2024-06-05,2024-06-08,1,226,29,8,1,1,31,39,7,S,Algo,Limit,8000,22.7909,182327.2,51.74,182275.46,1.0,182327.2,51.74,182275.46
T202512160218061284,2025-12-16 14:57:04,2025-12-16,2025-12-20,218,93,1,1,7,5,14,21,10,S,Algo,Limit,100,106.572,10657.2,4.29,10652.91,0.730129,7781.13,3.13,7778.0
T202409030124061285,2024-09-03 00:51:46,2024-09-03,2024-09-05,124,22,3,1,10,7,30,8,7,B,Cross,Limit,2000,203.9381,407876.2,94.71,-407970.91,0.095525,38962.37,9.05,-38971.42
T202402150346061286,2024-02-15 01:04:22,2024-02-15,2024-02-17,346,152,24,7,10,7,10,3,10,B,Algo,Arrival,300,16.7865,5035.95,1.12,-5037.07,0.09832,495.13,0.11,-495.24
T202410110163061287,2024-10-11 01:56:09,2024-10-11,2024-10-13,163,215,23,6,5,3,18,41,6,S,Algo,Limit,50000,64.7372,3236860.0,661.07,3236198.93,1.049545,3397230.23,693.82,3396536.41
T202402030253061288,2024-02-03 22:11:47,2024-02-03,2024-02-07,253,223,2,1,6,4,35,36,7,S,DMA,VWAP,1500,113.4918,170237.7,27.33,170210.37,0.006686,1138.21,0.18,1138.03
T202402120217061289,2024-02-12 06:49:32,2024-02-12,2024-02-14,217,104,22,6,4,3,16,8,11,S,Algo,Limit,3000,144.8353,434505.9,102.32,434403.58,1.107505,481217.46,113.32,481104.14
T202510240111061290,2025-10-24 22:58:00,2025-10-24,2025-10-27,111,44,4,1,6,4,36,54,2,B,DMA,Market,800,33.9078,27126.24,5.9,-27132.14,0.006684,181.31,0.04,-181.35
T202403270217061291,2024-03-27 01:48:03,2024-03-27,2024-03-29,217,104,22,6,4,3,14,12,7,B,Algo,TWAP,5000,147.5005,737502.5,189.83,-737692.33,1.084065,799500.65,205.79,-799706.44
T202505240107061292,2025-05-24 11:50:54,2025-05-24,2025-05-28,107,21,4,1,1,1,20,44,4,S,DMA,VWAP,8000,107.6287,861029.6,293.65,860735.95,1.0,861029.6,293.65,860735.95
T202507240253061293,2025-07-24 15:48:58,2025-07-24,2025-07-28,253,223,2,1,6,4,11,16,3,B,Algo,Market,800,98.7211,78976.88,27.35,-79004.23,0.00715,564.68,0.2,-564.88
T202403230186061294,2024-03-23 18:17:55,2024-03-23,2024-03-27,186,248,35,10,9,3,13,25,6,B,DMA,VWAP,2000,139.3419,278683.8,107.21,-278791.01,1.050449,292743.12,112.62,-292855.74
T202403020134061295,2024-03-02 15:32:34,2024-03-02,2024-03-06,134,118,18,5,10,7,36,1,2,B,Algo,TWAP,100000,90.9482,9094820.0,2097.01,-9096917.01,0.096131,874294.14,201.59,-874495.73
T202402210326061296,2024-02-21 04:41:57,2024-02-21,2024-02-23,326,317,22,6,3,2,30,54,9,S,Algo,Market,20000,68.888,1377760.0,204.73,1377555.27,1.276786,1759104.68,261.4,1758843.28
T202511100004061297,2025-11-10 03:43:21,2025-11-10,2025-11-12,4,192,19,5,7,5,15,16,8,B,Algo,TWAP,3000,21.0052,63015.6,19.15,-63034.75,0.739464,46597.77,14.16,-46611.93
T202408080347061298,2024-08-08 05:30:08,2024-08-08,2024-08-10,347,129,9,3,4,3,39,20,12,S,Algo,Market,100,43.2308,4323.08,0.96,4322.12,1.077247,4657.02,1.03,4655.99
T202406290105061299,2024-06-29 20:56:09,2024-06-29,2024-07-02,105,297,11,3,11,8,37,56,6,B,DMA,Limit,200000,235.5981,47119620.0,11189.34,-47130809.34,0.674563,31785152.23,7547.91,-31792700.14
T202510280063061300,2025-10-28 22:08:06,2025-10-28,2025-11-01,63,129,9,3,4,3,6,47,5,B,DMA,Market,200,47.8168,9563.36,2.58,-9565.94,1.062987,10165.73,2.74,-10168.47
T202510110218061301,2025-10-11 18:39:50,2025-10-11,2025-10-15,218,93,1,1,7,5,23,8,3,S,Algo,Limit,1000,102.9666,102966.6,17.13,102949.47,0.725726,74725.54,12.43,74713.11
T202403280364061302,2024-03-28 22:05:47,2024-03-28,2024-03-30,364,122,34,10,4,3,6,13,4,B,Voice,Limit,100000,166.9041,16690410.0,5614.89,-16696024.89,1.103252,18413728.21,6194.64,-18419922.85
T202409250042061303,2024-09-25 22:19:36,2024-09-25,2024-09-27,42,223,2,1,6,4,8,27,2,S,DMA,TWAP,8000,40.2721,322176.8,113.25,322063.55,0.006501,2094.47,0.74,2093.74
T202510270060061304,2025-10-27 18:03:25,2025-10-27,2025-10-29,60,261,31,9,7,5,24,8,3,B,Algo,VWAP,100,69.6312,6963.12,0.35,-6963.47,0.762116,5306.71,0.27,-5306.97
T202405210238061305,2024-05-21 10:04:59,2024-05-21,2024-05-25,238,311,34,10,4,3,15,50,11,S,Algo,Market,100,228.2717,22827.17,2.77,22824.4,1.105741,25240.94,3.06,25237.87
T202505310162061306,2025-05-31 21:17:40,2025-05-31,2025-06-02,162,194,13,4,11,8,18,14,12,S,DMA,TWAP,200,81.7269,16345.38,6.31,16339.07,0.654847,10703.72,4.13,10699.59
T202410050310061307,2024-10-05 19:10:47,2024-10-05,2024-10-07,310,156,17,5,10,7,8,51,11,S,Algo,Limit,300,63.4538,19036.14,3.46,19032.68,0.093948,1788.41,0.33,1788.08
T202408120013061308,2024-08-12 20:58:45,2024-08-12,2024-08-15,13,293,15,4,2,1,35,29,6,S,Voice,Limit,1000,29.6005,29600.5,6.04,29594.46,1.0,29600.5,6.04,29594.46
T202409240347061309,2024-09-24 23:56:54,2024-09-24,2024-09-27,347,129,9,3,4,3,22,23,12,S,Algo,Limit,800,44.7102,35768.16,14.83,35753.33,1.079941,38627.5,16.02,38611.49
T202410040368061310,2024-10-04 03:24:43,2024-10-04,2024-10-07,368,217,10,3,8,6,19,20,2,B,Algo,VWAP,1000,29.2698,29269.8,4.89,-29274.69,1.105995,32372.25,5.41,-32377.66
T202511010332061311,2025-11-01 09:42:44,2025-11-01,2025-11-03,332,244,12,3,6,4,9,42,11,S,Algo,Limit,80000,187.7401,15019208.0,2298.33,15016909.67,0.006654,99937.81,15.29,99922.52
T202407170217061312,2024-07-17 02:18:11,2024-07-17,2024-07-21,217,104,22,6,4,3,24,32,11,S,DMA,VWAP,1000,141.99,141990.0,42.78,141947.22,1.080854,153470.46,46.24,153424.22
T202401300181061313,2024-01-30 22:41:56,2024-01-30,2024-02-01,181,318,19,5,3,2,34,19,10,B,DMA,VWAP,10000,37.1557,371557.0,126.12,-371683.12,1.203432,447143.58,151.78,-447295.36
T202404050315061314,2024-04-05 10:58:35,2024-04-05,2024-04-08,315,247,16,4,4,3,35,58,8,S,Algo,Market,3000,116.2821,348846.3,92.62,348753.68,1.062875,370780.01,98.44,370681.57
T202411020162061315,2024-11-02 16:43:04,2024-11-02,2024-11-06,162,194,13,4,11,8,15,25,7,S,DMA,Limit,800,75.0634,60050.72,9.25,60041.47,0.678253,40729.58,6.27,40723.31
T202407110178061316,2024-07-11 19:13:03,2024-07-11,2024-07-14,178,147,2,1,3,2,3,45,1,S,Algo,Market,30000,108.0289,3240867.0,980.65,3239886.35,1.277225,4139316.35,1252.51,4138063.84
T202502170268061317,2025-02-17 15:48:55,2025-02-17,2025-02-19,268,159,5,2,7,5,19,20,6,B,DMA,Arrival,100,19.7184,1971.84,0.26,-1972.1,0.737431,1454.1,0.19,-1454.29
T202411060237061318,2024-11-06 09:44:13,2024-11-06,2024-11-10,237,102,23,6,11,8,6,35,5,B,Algo,TWAP,1000,27.1055,27105.5,1.39,-27106.89,0.667918,18104.25,0.93,-18105.18
T202501040318061319,2025-01-04 03:47:43,2025-01-04,2025-01-08,318,48,1,1,3,2,4,48,11,S,DMA,Limit,800,88.9287,71142.96,6.03,71136.93,1.259986,89639.13,7.6,89631.54
T202505290359061320,2025-05-29 12:23:42,2025-05-29,2025-05-31,359,290,17,5,5,3,29,15,6,B,Algo,Limit,1000,143.6642,143664.2,45.62,-143709.82,1.102601,158404.29,50.3,-158454.59
T202509160004061321,2025-09-16 19:53:43,2025-09-16,2025-09-18,4,192,19,5,7,5,37,28,10,S,Algo,Limit,2000,20.6451,41290.2,2.06,41288.14,0.723103,29857.07,1.49,29855.58
T202501070042061322,2025-01-07 03:09:30,2025-01-07,2025-01-09,42,223,2,1,6,4,29,13,12,S,Cross,Market,2000,38.3008,76601.6,24.42,76577.18,0.006781,519.44,0.17,519.27
T202412210174061323,2024-12-21 22:12:37,2024-12-21,2024-12-24,174,140,1,1,2,1,20,59,12,B,Algo,TWAP,100000,56.6305,5663050.0,980.18,-5664030.18,1.0,5663050.0,980.18,-5664030.18
T202503300233061324,2025-03-30 08:54:37,2025-03-30,2025-04-02,233,157,26,7,10,7,6,51,12,B,Algo,Limit,3000,40.3053,120915.9,30.53,-120946.43,0.097371,11773.7,2.97,-11776.67
T202511100138061325,2025-11-10 10:37:13,2025-11-10,2025-11-13,138,302,22,6,4,3,35,33,10,S,DMA,Limit,3000,113.689,341067.0,80.54,340986.46,1.111378,379054.36,89.51,378964.85
T202403250148061326,2024-03-25 14:57:43,2024-03-25,2024-03-28,148,285,38,11,4,3,33,7,7,B,Algo,Market,8000,48.8003,390402.4,29.37,-390431.77,1.080988,422020.31,31.75,-422052.06
T202506140194061327,2025-06-14 05:18:50,2025-06-14,2025-06-16,194,51,34,10,9,3,37,6,7,B,Algo,Limit,800,51.354,41083.2,9.86,-41093.06,1.076538,44227.63,10.61,-44238.24
T202405050166061328,2024-05-05 20:52:35,2024-05-05,2024-05-07,166,98,35,10,1,1,18,7,2,S,DMA,Limit,8000,74.9597,599677.6,156.09,599521.51,1.0,599677.6,156.09,599521.51
T202403190071061329,2024-03-19 07:32:17,2024-03-19,2024-03-23,71,161,39,11,7,5,40,38,5,B,Algo,TWAP,500,103.5008,51750.4,6.0,-51756.4,0.747921,38705.21,4.49,-38709.7
T202402260174061330,2024-02-26 10:01:32,2024-02-26,2024-02-28,174,140,1,1,2,1,33,51,8,B,Algo,Limit,20000,48.3072,966144.0,247.85,-966391.85,1.0,966144.0,247.85,-966391.85
T202411190181061331,2024-11-19 04:20:10,2024-11-19,2024-11-21,181,318,19,5,3,2,32,32,2,S,DMA,Limit,10000,37.3698,373698.0,117.42,373580.58,1.2485,466561.95,146.6,466415.35
T202407030231061332,2024-07-03 18:51:37,2024-07-03,2024-07-05,231,198,28,8,11,8,25,54,5,S,Cross,VWAP,20000,65.315,1306300.0,65.32,1306234.68,0.66303,866116.09,43.31,866072.78
T202509250167061333,2025-09-25 07:08:05,2025-09-25,2025-09-27,167,27,36,10,4,3,8,26,3,S,Algo,TWAP,50000,43.1192,2155960.0,193.33,2155766.67,1.107609,2387960.7,214.13,2387746.57
T202403200018061334,2024-03-20 14:43:57,2024-03-20,2024-03-23,18,139,23,6,6,4,13,39,7,B,Algo,Market,800,23.0449,18435.92,5.82,-18441.74,0.006811,125.57,0.04,-125.61
T202508290339061335,2025-08-29 14:17:48,2025-08-29,2025-09-01,339,141,3,1,11,8,30,21,3,S,DMA,Limit,10000,75.4794,754794.0,213.51,754580.49,0.661902,499599.66,141.32,499458.34
T202405270058061336,2024-05-27 07:30:02,2024-05-27,2024-05-31,58,93,1,1,7,5,20,14,12,S,Voice,VWAP,200,107.7654,21553.08,8.48,21544.6,0.740275,15955.21,6.28,15948.93
T202406260372061337,2024-06-26 16:05:53,2024-06-26,2024-06-29,372,122,34,10,4,3,13,52,2,B,Cross,VWAP,10000,14.3252,143252.0,12.8,-143264.8,1.084363,155337.17,13.88,-155351.05
T202501220369061338,2025-01-22 13:03:43,2025-01-22,2025-01-25,369,227,39,11,4,3,39,56,2,B,Algo,Limit,200,96.496,19299.2,1.07,-19300.27,1.111276,21446.74,1.19,-21447.93
T202412100114061339,2024-12-10 20:45:31,2024-12-10,2024-12-13,114,309,5,2,6,4,6,53,9,S,Algo,Arrival,2000,11.7746,23549.2,2.59,23546.61,0.006794,159.99,0.02,159.98
T202402270346061340,2024-02-27 20:17:11,2024-02-27,2024-03-02,346,152,24,7,10,7,8,29,4,B,Algo,VWAP,500,13.7504,6875.2,2.75,-6877.95,0.095383,655.78,0.26,-656.04
T202504020005061341,2025-04-02 10:22:42,2025-04-02,2025-04-04,5,279,32,9,7,5,12,53,6,S,Algo,Arrival,20000,118.9332,2378664.0,643.97,2378020.03,0.763289,1815608.07,491.54,1815116.53
T202408080051061342,2024-08-08 03:16:07,2024-08-08,2024-08-12,51,150,23,6,3,2,18,4,5,B,Voice,Arrival,1000,148.0705,148070.5,25.78,-148096.28,1.280129,189549.34,33.0,-189582.34
T202412080175061343,2024-12-08 16:46:55,2024-12-08,2024-12-11,175,263,13,4,7,5,39,10,5,B,Algo,Limit,1000,20.9563,20956.3,3.86,-20960.16,0.73106,15320.31,2.82,-15323.13
T202507040285061344,2025-07-04 17:54:26,2025-07-04,2025-07-08,285,261,31,9,7,5,22,8,1,S,Algo,Limit,10000,86.8802,868802.0,466.76,868335.24,0.771759,670505.76,360.23,670145.54
T202406170368061345,2024-06-17 12:04:45,2024-06-17,2024-06-19,368,217,10,3,8,6,40,37,3,S,DMA,Market,2000,35.5245,71049.0,13.62,71035.38,1.155984,82131.51,15.74,82115.76
T202503230129061346,2025-03-23 08:35:26,2025-03-23,2025-03-27,129,40,32,9,11,8,34,55,4,S,DMA,Limit,100,15.2636,1526.36,0.35,1526.01,0.676944,1033.26,0.24,1033.02
T202412090199061347,2024-12-09 19:32:05,2024-12-09,2024-12-12,199,200,33,9,8,6,10,22,5,B,Algo,TWAP,100,62.9121,6291.21,2.02,-6293.23,1.120496,7049.28,2.26,-7051.54
T202512170134061348,2025-12-17 18:41:11,2025-12-17,2025-12-19,134,118,18,5,10,7,15,23,4,B,DMA,Arrival,30000,81.8213,2454639.0,353.35,-2454992.35,0.095421,234224.11,33.72,-234257.83
T202407010148061349,2024-07-01 04:48:41,2024-07-01,2024-07-04,148,285,38,11,4,3,11,27,9,B,DMA,Arrival,8000,57.1287,457029.6,27.94,-457057.54,1.106326,505623.73,30.91,-505654.64
T202403280381061350,2024-03-28 04:43:14,2024-03-28,2024-03-31,381,51,34,10,9,3,29,30,11,S,Cross,TWAP,3000,10.9809,32942.7,5.21,32937.49,1.068062,35184.85,5.56,35179.28
T202508170391061351,2025-08-17 07:29:08,2025-08-17,2025-08-21,391,255,16,4,4,3,14,21,9,B,Cross,Limit,800,79.7447,63795.76,19.61,-63815.37,1.065739,67989.63,20.9,-68010.53
T202404040230061352,2024-04-04 19:59:45,2024-04-04,2024-04-06,230,304,31,9,3,2,40,12,8,S,Algo,VWAP,10000,19.2079,192079.0,46.18,192032.82,1.264507,242885.24,58.39,242826.85
T202411140319061353,2024-11-14 07:02:29,2024-11-14,2024-11-17,319,184,38,11,6,4,20,35,11,S,DMA,Limit,5000,48.3942,241971.0,75.15,241895.85,0.00686,1659.92,0.52,1659.41
T202401070189061354,2024-01-07 12:04:04,2024-01-07,2024-01-09,189,260,25,7,6,4,11,8,4,S,DMA,Market,300,16.5325,4959.75,1.39,4958.36,0.006619,32.83,0.01,32.82
T202409090069061355,2024-09-09 21:59:12,2024-09-09,2024-09-11,69,193,6,2,5,3,33,44,8,B,Algo,Limit,300,18.2256,5467.68,2.29,-5469.97,1.089215,5955.48,2.49,-5957.97
T202403170229061356,2024-03-17 12:33:47,2024-03-17,2024-03-19,229,249,17,5,1,1,38,56,8,S,DMA,Market,30000,26.0475,781425.0,295.16,781129.84,1.0,781425.0,295.16,781129.84
T202510010312061357,2025-10-01 02:52:23,2025-10-01,2025-10-04,312,198,28,8,11,8,40,35,11,S,DMA,Limit,100,139.6505,13965.05,4.55,13960.5,0.66542,9292.62,3.03,9289.6
T202406070379061358,2024-06-07 00:24:42,2024-06-07,2024-06-09,379,49,29,8,8,6,14,4,11,S,DMA,Limit,2000,138.1803,276360.6,117.88,276242.72,1.064193,294101.02,125.45,293975.57
T202406270268061359,2024-06-27 23:30:27,2024-06-27,2024-06-30,268,159,5,2,7,5,4,42,7,B,DMA,TWAP,300,19.7373,5921.19,0.58,-5921.77,0.77009,4559.85,0.45,-4560.3
T202404280188061360,2024-04-28 05:15:18,2024-04-28,2024-05-01,188,196,26,7,3,2,39,26,10,B,DMA,TWAP,10000,13.7333,137333.0,42.37,-137375.37,1.182042,162333.37,50.08,-162383.46
T202410190194061361,2024-10-19 16:35:32,2024-10-19,2024-10-21,194,51,34,10,9,3,3,4,11,S,Cross,Market,300,45.6618,13698.54,4.91,13693.63,1.093341,14977.18,5.37,14971.81
T202510020189061362,2025-10-02 08:43:30,2025-10-02,2025-10-04,189,260,25,7,6,4,37,54,9,B,Algo,VWAP,200,14.611,2922.2,0.5,-2922.7,0.006766,19.77,0.0,-19.77
T202508140140061363,2025-08-14 08:34:33,2025-08-14,2025-08-18,140,66,36,10,7,5,27,24,1,S,DMA,VWAP,150000,96.8084,14521260.0,3520.33,14517739.67,0.743127,10791140.38,2616.05,10788524.33
T202405050334061364,2024-05-05 13:24:12,2024-05-05,2024-05-09,334,49,29,8,8,6,21,22,6,S,DMA,Limit,500,31.1672,15583.6,6.57,15577.03,1.122162,17487.32,7.37,17479.95
T202408290160061365,2024-08-29 21:34:44,2024-08-29,2024-08-31,160,187,34,10,7,5,18,22,2,B,Cross,Arrival,500,102.6869,51343.45,22.36,-51365.81,0.738728,37928.84,16.52,-37945.36
T202409300333061366,2024-09-30 17:34:22,2024-09-30,2024-10-04,333,188,34,10,10,7,37,53,1,S,DMA,Limit,2000,86.3167,172633.4,44.89,172588.51,0.094943,16390.33,4.26,16386.07
T202510160331061367,2025-10-16 04:51:47,2025-10-16,2025-10-20,331,280,18,5,11,8,12,43,10,B,Algo,TWAP,3000,61.3561,184068.3,56.4,-184124.7,0.665936,122577.71,37.56,-122615.27
T202510150008061368,2025-10-15 23:37:07,2025-10-15,2025-10-17,8,147,2,1,3,2,40,55,2,B,Voice,VWAP,200,31.1296,6225.92,1.06,-6226.98,1.271075,7913.61,1.35,-7914.96
T202504170168061369,2025-04-17 06:58:22,2025-04-17,2025-04-21,168,107,24,7,7,5,33,3,1,B,Algo,Market,2000,159.8927,319785.4,98.48,-319883.88,0.753339,240906.81,74.19,-240981.0
T202411140080061370,2024-11-14 07:05:10,2024-11-14,2024-11-18,80,258,28,8,7,5,10,53,10,B,DMA,Limit,100,69.0141,6901.41,1.27,-6902.68,0.743088,5128.35,0.94,-5129.3
T202408260389061371,2024-08-26 13:21:44,2024-08-26,2024-08-28,389,61,20,6,9,3,21,27,10,B,Voice,VWAP,20000,12.7727,255454.0,51.74,-255505.74,1.106008,282534.17,57.22,-282591.39
T202405150349061372,2024-05-15 05:44:30,2024-05-15,2024-05-19,349,74,8,2,3,2,25,53,2,S,Voice,Market,3000,87.0124,261037.2,44.86,260992.34,1.267161,330776.16,56.84,330719.31
